Description,Date,Value
IHPI Non Migas,2022-06-01,163.03
IHPI Non Migas,2022-07-01,161.74
IHPI Non Migas,2022-08-01,162.25
IHPI Non Migas,2022-09-01,163.03
IHPI Non Migas,2022-10-01,162.97
IHPI Non Migas,2022-11-01,163.76
IHPI Non Migas,2022-12-01,164.27
IHPI Non Migas,2023-01-01,163.61
IHPI Non Migas,2023-02-01,163.82
IHPI Non Migas,2023-03-01,165.22
IHPI Non Migas,2023-04-01,165.37
IHPI Non Migas,2023-05-01,164.62
IHPI Non Migas,2023-06-01,163.45
IHPI Non Migas,2023-07-01,164.16
IHPI Non Migas,2023-08-01,164.97
IHPI Non Migas,2023-09-01,165.05
IHPI Non Migas,2023-10-01,165.34
IHPI Non Migas,2023-11-01,165.49
IHPI Non Migas,2023-12-01,166.01
IHPI Non Migas,2024-01-01,167.55
IHPI Non Migas,2024-02-01,168.24
IHPI Non Migas,2024-03-01,169.32
IHPI Non Migas,2024-04-01,171.76
IHPI Non Migas,2024-05-01,171.48
IHPI Non Migas,2024-06-01,171.9
IHPI Non Migas,2024-07-01,172.82
IHPI Non Migas,2024-08-01,172.29
IHPI Non Migas,2024-09-01,172.57
Impor,2020-01-01,150.91
Impor,2020-02-01,154.02
Impor,2020-03-01,153.81
Impor,2020-04-01,152.91
Impor,2020-05-01,145.77
Impor,2020-06-01,145.62
Impor,2020-07-01,146.44
Impor,2020-08-01,149.65
Impor,2020-09-01,150.85
Impor,2020-10-01,152.6
Impor,2020-11-01,151.62
Impor,2020-12-01,153.23
Impor,2021-01-01,154.35
Impor,2021-02-01,160.52
Impor,2021-03-01,164.03
Impor,2021-04-01,163.84
Impor,2021-05-01,165.47
Impor,2021-06-01,166.97
Impor,2021-07-01,171.43
Impor,2021-08-01,172.04
Impor,2021-09-01,169.58
Impor,2021-10-01,172.05
Impor,2021-11-01,178.1
Impor,2021-12-01,182.78
Impor,2022-01-01,180.49
Impor,2022-02-01,179.24
Impor,2022-03-01,181.39
Impor,2022-04-01,187.67
Impor,2022-05-01,189.4
Impor,2022-06-01,188.97
Impor,2022-07-01,194.8
Impor,2022-08-01,195.01
Impor,2022-09-01,191.0
Impor,2022-10-01,188.83
Impor,2022-11-01,177.98
Impor,2022-12-01,177.59
Impor,2023-01-01,175.59
Impor,2023-02-01,179.45
Impor,2023-03-01,179.72
Impor,2023-04-01,176.86
Impor,2023-05-01,178.23
Impor,2023-06-01,178.38
Impor,2023-07-01,172.78
Impor,2023-08-01,174.35
Impor,2023-09-01,178.13
Impor,2023-10-01,176.74
Impor,2023-11-01,174.54
Impor,2023-12-01,175.18
Impor,2024-01-01,174.1
Impor,2024-02-01,176.42
Impor,2024-03-01,180.58
Impor,2024-04-01,183.46
Impor,2024-05-01,179.08
Impor,2024-06-01,179.17
Impor,2024-07-01,176.56
Impor,2024-08-01,172.35
Impor,2024-09-01,
Impor Non Migas,2020-01-01,147.62
Impor Non Migas,2020-02-01,147.68
Impor Non Migas,2020-03-01,148.64
Impor Non Migas,2020-04-01,150.95
Impor Non Migas,2020-05-01,149.48
Impor Non Migas,2020-06-01,148.26
Impor Non Migas,2020-07-01,148.38
Impor Non Migas,2020-08-01,148.79
Impor Non Migas,2020-09-01,148.86
Impor Non Migas,2020-10-01,148.68
Impor Non Migas,2020-11-01,147.9
Impor Non Migas,2020-12-01,147.7
Impor Non Migas,2021-01-01,147.71
Impor Non Migas,2021-02-01,147.9
Impor Non Migas,2021-03-01,148.78
Impor Non Migas,2021-04-01,149.23
Impor Non Migas,2021-05-01,149.28
Impor Non Migas,2021-06-01,149.18
Impor Non Migas,2021-07-01,149.7
Impor Non Migas,2021-08-01,149.23
Impor Non Migas,2021-09-01,149.25
Impor Non Migas,2021-10-01,149.35
Impor Non Migas,2021-11-01,149.64
Impor Non Migas,2021-12-01,149.97
Impor Non Migas,2022-01-01,150.18
Impor Non Migas,2022-02-01,150.23
Impor Non Migas,2022-03-01,151.03
Impor Non Migas,2022-04-01,151.13
Impor Non Migas,2022-05-01,151.33
Impor Non Migas,2022-06-01,151.34
Impor Non Migas,2022-07-01,151.7
Impor Non Migas,2022-08-01,151.49
Impor Non Migas,2022-09-01,151.66
Impor Non Migas,2022-10-01,152.6
Impor Non Migas,2022-11-01,152.76
Impor Non Migas,2022-12-01,152.83
Impor Non Migas,2023-01-01,152.94
Impor Non Migas,2023-02-01,153.14
Impor Non Migas,2023-03-01,153.59
Impor Non Migas,2023-04-01,153.52
Impor Non Migas,2023-05-01,153.3
Impor Non Migas,2023-06-01,154.14
Impor Non Migas,2023-07-01,154.03
Impor Non Migas,2023-08-01,153.98
Impor Non Migas,2023-09-01,153.97
Impor Non Migas,2023-10-01,154.03
Impor Non Migas,2023-11-01,154.09
Impor Non Migas,2023-12-01,153.86
Impor Non Migas,2024-01-01,155.53
Impor Non Migas,2024-02-01,156.02
Impor Non Migas,2024-03-01,155.78
Impor Non Migas,2024-04-01,156.08
Impor Non Migas,2024-05-01,156.09
Impor Non Migas,2024-06-01,156.16
Impor Non Migas,2024-07-01,156.25
Impor Non Migas,2024-08-01,156.11
Impor Non Migas,2024-09-01,156.16
Industri,2020-01-01,103.43
Industri,2020-02-01,103.59
Industri,2020-03-01,103.81
Industri,2020-04-01,104.08
Industri,2020-05-01,104.2
Industri,2020-06-01,104.35
Industri,2020-07-01,104.33
Industri,2020-08-01,104.51
Industri,2020-09-01,104.57
Industri,2020-10-01,104.71
Industri,2020-11-01,104.92
Industri,2020-12-01,105.13
Industri,2021-01-01,105.61
Industri,2021-02-01,105.89
Industri,2021-03-01,106.08
Industri,2021-04-01,106.43
Industri,2021-05-01,106.75
Industri,2021-06-01,106.98
Industri,2021-07-01,107.11
Industri,2021-08-01,107.35
Industri,2021-09-01,107.57
Industri,2021-10-01,107.93
Industri,2021-11-01,108.4
Industri,2021-12-01,108.97
Industri,2022-01-01,109.78
Industri,2022-02-01,110.05
Industri,2022-03-01,110.68
Industri,2022-04-01,111.91
Industri,2022-05-01,112.33
Industri,2022-06-01,112.75
Industri,2022-07-01,113.23
Industri,2022-08-01,113.73
Industri,2022-09-01,114.86
Industri,2022-10-01,115.09
Industri,2022-11-01,115.36
Industri,2022-12-01,115.81
Industri,2023-01-01,116.21
Industri,2023-02-01,116.72
Industri,2023-03-01,116.98
Industri,2023-04-01,117.22
Industri,2023-05-01,117.36
Industri,2023-06-01,117.35
Industri,2023-07-01,117.47
Industri,2023-08-01,117.58
Industri,2023-09-01,118.11
Industri,2023-10-01,118.36
Industri,2023-11-01,118.45
Industri,2023-12-01,118.56
Industri,2024-01-01,118.78
Industri,2024-02-01,119.5
Industri,2024-03-01,120.0
Industri,2024-04-01,120.21
Industri,2024-05-01,120.17
Industri,2024-06-01,120.25
Industri,2024-07-01,120.44
Industri,2024-08-01,120.59
Industri,2024-09-01,120.74
Pertambangan dan Penggalian,2020-01-01,99.17
Pertambangan dan Penggalian,2020-02-01,99.16
Pertambangan dan Penggalian,2020-03-01,99.81
Pertambangan dan Penggalian,2020-04-01,100.72
Pertambangan dan Penggalian,2020-05-01,99.99
Pertambangan dan Penggalian,2020-06-01,100.05
Pertambangan dan Penggalian,2020-07-01,100.53
Pertambangan dan Penggalian,2020-08-01,101.06
Pertambangan dan Penggalian,2020-09-01,100.91
Pertambangan dan Penggalian,2020-10-01,101.06
Pertambangan dan Penggalian,2020-11-01,101.4
Pertambangan dan Penggalian,2020-12-01,101.46
Pertambangan dan Penggalian,2021-01-01,102.98
Pertambangan dan Penggalian,2021-02-01,104.28
Pertambangan dan Penggalian,2021-03-01,104.73
Pertambangan dan Penggalian,2021-04-01,105.39
Pertambangan dan Penggalian,2021-05-01,105.59
Pertambangan dan Penggalian,2021-06-01,106.22
Pertambangan dan Penggalian,2021-07-01,107.0
Pertambangan dan Penggalian,2021-08-01,108.19
Pertambangan dan Penggalian,2021-09-01,108.7
Pertambangan dan Penggalian,2021-10-01,109.43
Pertambangan dan Penggalian,2021-11-01,110.62
Pertambangan dan Penggalian,2021-12-01,110.9
Pertambangan dan Penggalian,2022-01-01,111.07
Pertambangan dan Penggalian,2022-02-01,111.82
Pertambangan dan Penggalian,2022-03-01,112.81
Pertambangan dan Penggalian,2022-04-01,114.43
Pertambangan dan Penggalian,2022-05-01,114.5
Pertambangan dan Penggalian,2022-06-01,115.95
Pertambangan dan Penggalian,2022-07-01,117.18
Pertambangan dan Penggalian,2022-08-01,117.34
Pertambangan dan Penggalian,2022-09-01,119.93
Pertambangan dan Penggalian,2022-10-01,121.63
Pertambangan dan Penggalian,2022-11-01,122.08
Pertambangan dan Penggalian,2022-12-01,122.99
Pertambangan dan Penggalian,2023-01-01,124.65
Pertambangan dan Penggalian,2023-02-01,124.59
Pertambangan dan Penggalian,2023-03-01,125.24
Pertambangan dan Penggalian,2023-04-01,125.79
Pertambangan dan Penggalian,2023-05-01,125.66
Pertambangan dan Penggalian,2023-06-01,125.42
Pertambangan dan Penggalian,2023-07-01,124.7
Pertambangan dan Penggalian,2023-08-01,123.32
Pertambangan dan Penggalian,2023-09-01,124.6
Pertambangan dan Penggalian,2023-10-01,123.53
Pertambangan dan Penggalian,2023-11-01,123.75
Pertambangan dan Penggalian,2023-12-01,124.07
Pertambangan dan Penggalian,2024-01-01,125.19
Pertambangan dan Penggalian,2024-02-01,125.36
Pertambangan dan Penggalian,2024-03-01,126.06
Pertambangan dan Penggalian,2024-04-01,126.38
Pertambangan dan Penggalian,2024-05-01,127.54
Pertambangan dan Penggalian,2024-06-01,126.64
Pertambangan dan Penggalian,2024-07-01,126.52
Pertambangan dan Penggalian,2024-08-01,125.31
Pertambangan dan Penggalian,2024-09-01,125.7
Pertanian,2020-01-01,101.61
Pertanian,2020-02-01,102.21
Pertanian,2020-03-01,101.81
Pertanian,2020-04-01,101.08
Pertanian,2020-05-01,100.12
Pertanian,2020-06-01,100.34
Pertanian,2020-07-01,99.96
Pertanian,2020-08-01,98.84
Pertanian,2020-09-01,98.51
Pertanian,2020-10-01,98.96
Pertanian,2020-11-01,100.64
Pertanian,2020-12-01,102.64
Pertanian,2021-01-01,103.63
Pertanian,2021-02-01,103.44
Pertanian,2021-03-01,103.32
Pertanian,2021-04-01,103.56
Pertanian,2021-05-01,103.98
Pertanian,2021-06-01,102.79
Pertanian,2021-07-01,102.71
Pertanian,2021-08-01,102.18
Pertanian,2021-09-01,101.23
Pertanian,2021-10-01,100.7
Pertanian,2021-11-01,100.48
Pertanian,2021-12-01,102.16
Pertanian,2022-01-01,102.97
Pertanian,2022-02-01,101.8
Pertanian,2022-03-01,103.35
Pertanian,2022-04-01,103.68
Pertanian,2022-05-01,103.79
Pertanian,2022-06-01,105.82
Pertanian,2022-07-01,106.44
Pertanian,2022-08-01,103.71
Pertanian,2022-09-01,103.9
Pertanian,2022-10-01,102.62
Pertanian,2022-11-01,103.05
Pertanian,2022-12-01,105.61
Pertanian,2023-01-01,107.24
Pertanian,2023-02-01,106.99
Pertanian,2023-03-01,107.52
Pertanian,2023-04-01,107.29
Pertanian,2023-05-01,107.91
Pertanian,2023-06-01,108.75
Pertanian,2023-07-01,109.22
Pertanian,2023-08-01,109.08
Pertanian,2023-09-01,109.41
Pertanian,2023-10-01,109.76
Pertanian,2023-11-01,110.95
Pertanian,2023-12-01,112.69
Pertanian,2024-01-01,113.16
Pertanian,2024-02-01,114.64
Pertanian,2024-03-01,116.72
Pertanian,2024-04-01,117.05
Pertanian,2024-05-01,116.95
Pertanian,2024-06-01,116.79
Pertanian,2024-07-01,114.78
Pertanian,2024-08-01,113.46
Pertanian,2024-09-01,111.75
